row_id,fold,y_true_id,y_pred_id,y_true,y_pred,prob_c1,prob_c234,prob_c5,correct,resp_text,duplicate_group_size,duplicate_num_labels,is_duplicate,is_conflicting_duplicate,experiment_id,threshold_1,threshold_2
3977,3,0,2,c1,c5,0.31510335,0.3171724,0.36772424,False," Prezada Senhora Zilda Azevedo,     Em atendimento ao pedido registrado no sistema e-SIC que gerou protocolo de nº.50650.000123/2016-30, informo que este Ministério dos Transportes não mais envia contracheques pelos Correios. Encaminho abaixo, informação referente ao  cadastro de senha  para que possa  acessar  seus contracheques pelo SIAPENET.    Uma vez que a Senhora não tem e-mail cadastrado no SIAPNET, será necessário: requerimento que pode ser feito a próprio punho com as informações:  Nome completo, Matrícula, CPF e o seu E-mail, informando qual a sua situação funcional se servidor (a) ativo (a) aposentado (a) ou pensionista.  Enviar esses dados para o seguinte endereço eletrônico:    Se for servidor Ativo enviar para  Elias.rodrigues@transportes.gov.br   Se Aposentado para  Deborah.sa@tranportes.gov.br)    Se Pensionista para  lucas.alves@transportes.gov.br      Caso não receba a confirmação do cadastro entre em contato por telefone:  Servidor Ativo: 61 2029 7094   Aposentado: 61 2029 7602  Pensionista: 61 2029 7244    Atenciosamente,    Angela Oliveira  Serviço de Informação ao Cidadão  SIC  Ministério dos Transportes  Tel.: 61 2029 7836/7835/7834 ",1,1,False,False,ordinal_thresholds_v1,-0.5000691413879395,0.8183680772781372
3986,3,1,2,c234,c5,0.15380317,0.2507043,0.59549254,False," Prezado(a) Senhor(a),  Segue  anexa,  resposta ao presente pedido de informação.  Atenciosamente,  Serviço de Informações ao Cidadão - SIC Ministério da Ciência, Tecnologia, Inovações e Comunicações(MCTIC) ",5,3,True,True,ordinal_thresholds_v1,-0.5000691413879395,0.8183680772781372
3988,3,2,2,c5,c5,0.13974816,0.23802203,0.6222298,True," Prezado Senhor, Cumprimentando-o cordialmente, informamos que segue em anexo a documentação solicitada na demanda em tela.  Atenciosamente, Assessoria do Conselho Nacional de Educação Ministério da Educação ",1,1,False,False,ordinal_thresholds_v1,-0.5000691413879395,0.8183680772781372
3992,3,2,2,c5,c5,0.13557506,0.23396754,0.6304574,True," Caro solicitante,   A Assistência da Pró-reitoria de Gestão de Pessoas informa que existem 10 vagas para o cargo Auxiliar em Administração. As alterações mais recentes do quadro estão publicadas no link abaixo. Veja Quadro de Referência de Servidores.  Cordialmente,  SIC/IFCE ",1,1,False,False,ordinal_thresholds_v1,-0.5000691413879395,0.8183680772781372
4001,3,1,2,c234,c5,0.26095408,0.3079408,0.4311051,False," Sr. Eron, Estamos enviando em anexo, alguns dados. O restante sugerimos que seja acessado o link abaixo, para o mais recente Anuário Estatístico da UFS: http://indicadores.ufs.br/uploads/page_attach/path/3291/Anun_rio_Estat_stico_da_UFS_2014_2016.pdf O documento traz vários dos dados solicitados. E está disponível no Portal da UFS, aba ""Publicações"", opção ""Indicadores"", no canto esquerdo da tela. Os dados referente ao ""Pessoal envolvido em pesquisa"" do período de 2014 a 2016 não temos registrados em nosso sistema. ",1,1,False,False,ordinal_thresholds_v1,-0.5000691413879395,0.8183680772781372
4005,3,1,0,c234,c1,0.3695426,0.31703764,0.31341976,False," Prezado Senhor (a) Em resposta ao NUP: 54800000199201655    Informamos que estes dados são fornecidos pelo  NUCLEO DE ESTUDOS ESTATÍSTICO CADASTRAIS DO INCRA. Em sendo assim, esmiuce seu pedido encarecidamente pelos e-mails    josias.alvarenga@incra.gov.br  e   jose.viegas@incra.gov.br  para os responsáveis pelo setor em questão.     Caso V. Sa. Não seja atendido com a resposta, é possível interpor recurso em 1ª instância, no prazo de 10 dias (10) a contar desta, dirigido a Coordenação Geral de Cadastro - DFC   Atenciosamente, Serviço de Informações ao Cidadão do Instituto Nacional de Colonização e Reforma Agrária ",1,1,False,False,ordinal_thresholds_v1,-0.5000691413879395,0.8183680772781372
4007,3,1,0,c234,c1,0.3774259,0.31635833,0.30621576,False," Mensagem eletrônica nº 059/2017-SIC/GAB/DPF   Brasília, 05 de maio de 2017.   Prezado(a) Senhor(a),  1.",1,1,False,False,ordinal_thresholds_v1,-0.5000691413879395,0.8183680772781372
4011,3,0,0,c1,c1,0.5123266,0.28459877,0.20307462,True," Prezado (a) Senhor (a),  Em resposta ao seu pedido de acesso à informação realizado no Serviço de Informação ao Cidadão do Ministério do Trabalho (SIC/MTb), encaminhamos anexa a informação fornecida pela área responsável pelo assunto.  Atenciosamente,  Serviço de Informações ao Cidadão Ministério do Trabalho ",30,3,True,True,ordinal_thresholds_v1,-0.5000691413879395,0.8183680772781372
4013,3,0,0,c1,c1,0.5377697,0.27524614,0.18698417,True," Prezado solicitante, informamos que o processo da desativação das instalações do campo Tubarão Azul, nº 48610.004266/2014-83, que contém as informações solicitadas, encontra-se em análise e as informações nele contidas são consideradas sigilosas até o seu encerramento. Nos termos da Lei nº 12.527/2011, Art. 7º  § 3º, e Resolução ANP nº 27/2006, esse documento possui informações que se forem disponibilizados antes do encerramento do processo podem afetar a atividade regulatória, uma vez que são utilizadas  para fundamento de tomada de decisão.  Atenciosamente,  Serviço de Informações ao Cidadão - SIC/ANP ",1,1,False,False,ordinal_thresholds_v1,-0.5000691413879395,0.8183680772781372
4015,3,1,2,c234,c5,0.30631953,0.31636924,0.37731123,False," Prezada Sra Liciane,  Boa tarde,  a sua solicitação foi encaminhada para a Pró-Reitoria de Gestão com Pessoas da Universidade e obtivemos a resposta em anexo.  Atenciosamente,  Daniela Lino Melo Gestora e-SIC Unifesp ",1,1,False,False,ordinal_thresholds_v1,-0.5000691413879395,0.8183680772781372
4016,3,0,2,c1,c5,0.0930168,0.1840648,0.7229184,False," Prezado(a) cidadão(a),   O Serviço de Informações ao Cidadão (SIC) da Agência Nacional de Energia Elétrica  ANEEL agradece o seu contato e, em atenção à sua solicitação de nº 48700005693201801, referente a Arrecadação do CDE (Conta de Desenvolvimento Energético) em 2018, informamos que a REH nºs 2.358/2017 e 2.446/2018 aprovaram o orçamento da CDE para o ano de 2018.  Para 2018, as quotas da CDE-Uso e CDE-Energia totalizaram R$ 14,2 bilhões e R$ 3,8 bilhões, respectivamente. Conforme determina a Lei nº 13.360/2016 e o Decreto 9.022/17, a CCEE é a gestora do fundo setorial, desse modo os repasses são operacionalizados pela Câmara. De modo a dar transparência aos repasses da CDE, a CCEE disponibiliza em sua página (www.ccee.org.br) demonstrativos dos pagamentos e recebimentos. A planilha anexa demonstra os pagamentos realizados ao longo de 2018. Colocamo-nos à disposição para eventuais dúvidas.   Visite nosso endereço eletrônico para mais informações: www.aneel.gov.br   Informamos ainda que há a possibilidade de interposição, ao Superintendente de Gestão Tarifária, de recurso por meio do sistema no prazo de 10 (dez) dias, conforme disposto no art. 15 da Lei nº 12.527/2011.   Participe da nossa pesquisa de satisfação para que possamos melhorar nosso atendimento. Sua opinião é importante para o serviço público!   Atenciosamente, Serviço de Informações ao Cidadão Superintendência de Gestão Tarifária  SGT Agência Nacional de Energia Elétrica  ANEEL www.aneel.gov.br/acessoainformacao ",1,1,False,False,ordinal_thresholds_v1,-0.5000691413879395,0.8183680772781372
4017,3,2,2,c5,c5,0.24926442,0.30448222,0.44625336,True," A senhora somente pode adquirir uma  animal da fauna brasileira, de um criador comercial devidamente registrado no Ibama, exigindo a nota fiscal do animal (documento que comprova a origem legal do animal). No site do Ibama (www.ibama.gov.br) no link fauna você vai poder encontrar a lista de criadores comerciais autorizados pelo Ibama.  Dúvidas entre em contato com o setor de fauna através do telefone (61)3316-1170.   Atenciosamente,  SIC  Serviço de Informação ao Cidadão do Ibama SCEN  Setor de Clubes Esportivos Norte  Trecho 02 Ed. Sede do Ibama Bloco: I CEP: 70.818-900 - Brasília -DF  Horário de Atendimento: De segunda à Sexta Feira, das 08:00 às 12:00 - das 14:00 às 18:00 Horas ",1,1,False,False,ordinal_thresholds_v1,-0.5000691413879395,0.8183680772781372
4019,3,0,0,c1,c1,0.4293695,0.3083559,0.2622746,True," REFERêNCIA: 1211243 (Sistema Ouvidor)   Prezado (a) Senhor (a),   1. Em atenção à sua mensagem, informamos que a direcionamos a Coordenação-Geral do Seguro-Desemprego e do Abono (CGSA), que presta as seguintes orientações:   ""Informamos que seu recurso se encontra na fila para análise.    Caso o problema persista, orientamos para que o trabalhador se dirija a uma das Unidades de Atendimento do Ministério do Trabalho para resolução do seu problema.""   2. Neste sentido, informamos que a base legal para a negativa de acesso à informação é nos termos do nos termos do caput do art.20 do Decreto 7.724/2012.   3. Por fim, informamos que no caso de negativa de acesso à informação ou de não fornecimento das razões da negativa do acesso, V.S.ª poderá apresentar recurso em 1ª instância, no prazo de 10 (dez) dias, contado da ciência desta decisão (conforme o disposto no art. 21, caput, do Decreto n.º 7.724, de 2012). Autoridade responsável pela apreciação do recurso: Secretário de Políticas Públicas de Emprego.   Atenciosamente,   Serviço de Informação ao Cidadão Ministério do Trabalho ",1,1,False,False,ordinal_thresholds_v1,-0.5000691413879395,0.8183680772781372
4022,3,1,0,c234,c1,0.48712444,0.29303598,0.21983956,False," Prezada Senhora,   Em atenção a sua solicitação, gostaríamos de esclarecer que o Serviço de Informações ao Cidadão (SIC) é o canal para o atendimento de solicitações de informações públicas, conforme os termos da Lei 12.527/2012, a Lei de Acesso à Informação.   Com o intuito de conferir o adequado atendimento, encaminhamos a sua solicitação à Ouvidoria, espaço responsável para atendimento de manifestações, tais como reclamações, denúncias, elogios, criticas e sugestões.   O acompanhamento de sua sugestão pode ser feito por meio do telefone 0800 707 2003. Ao entrar em contato é importante que a senhora  tenha em mãos o número do seu protocolo de atendimento, 96772016.   Na expectativa de termos prestado os devidos esclarecimentos, colocamo-nos à disposição.  Atenciosamente,   Serviço de Informações ao Cidadão  SIC Ouvidoria/SE Ministério do Desenvolvimento Social e Combate à Fome  MDS Esplanada dos Ministérios, Bl. C, sala T-21 ",1,1,False,False,ordinal_thresholds_v1,-0.5000691413879395,0.8183680772781372
4024,3,0,0,c1,c1,0.46028888,0.30089474,0.23881637,True," Prezado Senhor, Segue a resposta ao questionamento apresentado. Att, SIC/DIREX ",24,3,True,True,ordinal_thresholds_v1,-0.5000691413879395,0.8183680772781372
4027,3,2,2,c5,c5,0.14033628,0.23858237,0.62108135,True," Em atendimento ao pedido de protocolo Nº 23480010758201671, anexamos o Termo de Cessão das instalações da UEG em Aparecida de Goiânia à UFG e o termo de cooperação entre a UFG, UEG e Prefeitura de Aparecida de Goiânia. ",1,1,False,False,ordinal_thresholds_v1,-0.5000691413879395,0.8183680772781372
4032,3,1,2,c234,c5,0.18506187,0.273893,0.5410451,False," Prezado Alanderson, Agradecemos seu contato com a Universidade Federal do Triângulo Mineiro (UFTM) pelo sistema e-SIC. Sobre a solicitação em comento cumpre-nos informar a V.Sa que no momento dispomos de aproximadamente três vagas do cargo de Assistente em Administração provenientes de aposentadorias e que a PRORH está analisando as demandas dos diversos setores da Universidade para decidir sobre abertura de novo concurso ou escolha de outra forma de provimento. Cabe ressaltar que, nos termos do art. 21, do Decreto nº 7.724/2012, eventual recurso sobre esta resposta poderá ser dirigido ao Diretor do Departamento de Desenvolvimento de Pessoal, Fernando Augusto de Jesus Pereira, no prazo de 10 dias, a contar da data desta resposta. ",1,1,False,False,ordinal_thresholds_v1,-0.5000691413879395,0.8183680772781372
4034,3,1,0,c234,c1,0.599954,0.24864219,0.15140383,False," Prezada Senhora, bom dia. Esclarecemos que a Lei de Acesso à Informação não ampara a formulação de consultas, reclamações e/ou denúncias, bem como pedidos de providências para a Administração Pública Federal ou solicitações de indenizações. Os pedidos devem veicular, única e exclusivamente, sobre o acesso a ""dados públicos processados ou não, que podem ser utilizados para a produção e transmissão de conhecimento, contidos em qualquer meio, suporte ou formato"". Por fim, esclarecemos que o INSS não disponibiliza informações pessoais do cidadão, nem tão pouco informações dos benefícios à terceiros.   Atenciosamente SIC INSS ",1,1,False,False,ordinal_thresholds_v1,-0.5000691413879395,0.8183680772781372
4036,3,1,2,c234,c5,0.23091978,0.29773533,0.4713449,False," Prezada Senhora Luciana, Em atendimento à solicitação, recebemos as seguintes manifestações da áreas responsáveis: 1) Diretoria de Relações Internacionais:  ""No âmbito da demanda e-SIC 23480016734201979, segue em anexo a planilha contendo as informações solicitadas a partir do ano 1981, no âmbito da Diretoria de Relações Internacionais, com a limitação temporal determinada pela atuação da Capes no plano de bolsas no exterior."" 2) Diretoria de Programas e Bolsas no País:  ""Encaminhamos em anexo todos valores disponíveis em nosso portal de informações Georreferenciadas da CAPES - GEOCAPES (https://geocapes.capes.gov.br/geocapes/). Infelizmente, não é possível fornecer os dados de bolsas concedidas pela DPB desde sua criação, pois boa parte dos programas de fomento da Diretoria de Programas e Bolsas no País não utilizavam sistemas digitais de cadastramento e pagamento de bolsistas, uma vez que essas tecnologias são recentes, ante à data de criação da CAPES. O resgate do quantitativo de bolsas pagas desde a criação da CAPES exigiria um processamento adicional de dados, sendo necessária pesquisa nos arquivos físicos, tarefa que demandaria um trabalho excessivo da equipe técnica.""  3) Diretorias de Educação à Distância e de Educação Básica:  ""Informamos que dados sobre a concessão de bolsas de pós graduação no Brasil e no exterior podem ser consultados na seção de dados abertos da Capes: https://www.capes.gov.br/acessoainformacao/dados-abertos Os dados de concessão de bolsas de formação de professores para a educação básica e de educação à distância  podem ser consultados na página https://www.capes.gov.br/educacao-basica e https://www.capes.gov.br/educacao-a-distancia . As informações estão separadas por programa. Todos os editais de seleção com o resultado final das bolsas concedidas estão publicados. Dados da evolução orçamentária podem ser obtidos por meio do link: http://www3.transparencia.gov.br/despesas/orgao?paginacaoSimples=true&tamanhoPagina=&offset=&direcaoOrdenacao=asc&de=01%2F01%2F2019&ate=31%2F08%2F2019&orgaos=OR26291&colunasSelecionadas=linkDetalhamento%2CmesAno%2CorgaoSuperior%2CorgaoVinculado%2CvalorDespesaEmpenhada%2CvalorDespesaLiquidada%2CvalorDespesaPaga%2CvalorRestoPago&ordenarPor=orgaoSuperior&direcao=asc Sobre a evolução da Capes, encaminhamos o seguinte documento: https://www.capes.gov.br/images/stories/download/Revista-Capes-60-anos.pdf"" Atenciosamente, Equipe e-SIC/CAPES Em até 10 dias é possível entrar com recurso de primeira instância a ser analisado pelas diretorias de Relações Internacionais, de Programas e Bolsas no País, de Educação Básica e de Educação à Distância. ",1,1,False,False,ordinal_thresholds_v1,-0.5000691413879395,0.8183680772781372
4044,3,2,2,c5,c5,0.052327633,0.118733525,0.82893884,True," Prezada, bom dia.   Não há no Instituto Federal de Sergipe código vago para o cargo PEDAGOGO-áREA.   Atenciosamente,   Serviço de Informação ao Cidadão  SIC Instituto Federal de Sergipe  IFS ",1,1,False,False,ordinal_thresholds_v1,-0.5000691413879395,0.8183680772781372
4046,3,2,0,c5,c1,0.6349961,0.23170154,0.13330235,False," Prezado Senhor,  Cumprimentando-o cordialmente, registramos que depreende-se da inteligência do art. 7º da Lei nº 12.527/2011, Lei de Acesso à Informação, que não está prevista na referida lei a possibilidade de produção de bases de dados ou relatórios customizadas conforme o interesse de cada cidadão. Nesta mesma linha, o art. 13, inciso III, do Decreto nº 7.724, de 16 de maio de 2012 (http://www.planalto.gov.br/ccivil_03/_ato2011-2014/2012/decreto/d7724.htm) estabelece que não serão atendidos pedidos de acesso à informação que exijam trabalhos adicionais de análise, interpretação ou consolidação de dados e informações, ou serviço de produção ou tratamento de dados que não seja de competência do órgão ou entidade.  Faz-se necessário esclarecer ainda que à esta CGGP compete manifestar-se acerca das questões relacionadas à legislação de pessoal no âmbito deste Ministério ou quando encaminhadas por suas entidades vinculadas. Para análise referente à aplicabilidade da legislação, existe uma série de critérios a serem observados por parte desta CGGP, sendo um deles a manifestação prévia das unidades de gestão de pessoas do órgão onde ocorre a situação, tendo em vista que não temos competência legal para fazer atendimento diretamente aos servidores pertencentes ao quadro de pessoal das entidades vinculadas ao MEC.   Dessa forma, ressaltamos que as demandas oriundas do Serviço de Informações ao Cidadão visam atender ao que estabelece a lei supramencionada. Por essa razão, esclarecemos que esta Coordenação não possui respaldo legal para proferir análise da legislação de pessoal por meio de SIC, tendo em vista que o procedimento correto para tanto é o encaminhamento de processo administrativo devidamente instruído, por parte da unidade de gestão de pessoas interessada.  Atenciosamente, Coordenação Geral de Gestão de Pessoas                              Subsecretaria de Assuntos Administrativos ",1,1,False,False,ordinal_thresholds_v1,-0.5000691413879395,0.8183680772781372
4053,3,1,2,c234,c5,0.16681105,0.26118326,0.5720057,False," Prezado Senhor, Cumprimentando-o cordialmente e em atendimento ao pedido protocolado por Vossa Senhoria junto ao Serviço de Informações ao Cidadão SIC/MEC, informamos que ampliação de vagas depende de autorização por parte do Ministério da Economia, do qual ainda não temos previsão de autorização. Ressaltamos que a distribuição dos códigos de vaga às universidades, é efetuada por meio de atos normativos conjuntos dos ministérios da Educação (MEC) (ME), publicados no Diário Oficial da União (DOU). A última atualização ocorreu por meio de publicação no DOU sobre Portaria Interministerial nº 316 de 09 de outubro de 2017, anexo III.  Lembrando que as Universidades e os Institutos federais são autarquias e possuem autonomia para gestão do seu quadro de servidores, incluindo docentes e técnico-administrativos. Nesse sentido, realização de concurso público, provimento, troca de cargos e movimentação de cargos e pessoal são realizados pelas instituições, conforme necessidade institucional e orçamento autorizado.  Por fim, informamos que o Decreto nº 7.232, de 19 de julho de 2010, dá às Instituições a autonomia para realização de concurso público e provimento dos cargos vagos.  Assim, as informações referentes a cargos vagos e à realização de concurso, redistribuição e aproveitamento de concurso devem ser verificadas junto a cada instituição, que, enquanto autarquias com autonomia administrativa, possuem seu próprio Serviço de Informações ao Cidadão. Atenciosamente, Diretoria de Desenvolvimento da Rede de IFES  DIFES Secretaria de Educação Superior Ministério da Educação ",1,1,False,False,ordinal_thresholds_v1,-0.5000691413879395,0.8183680772781372
4056,3,1,0,c234,c1,0.69637144,0.19915122,0.10447732,False," Prezado (a) Cidadão (ã),     1.Conforme solicitação através do E-SIC, site CGU, informamos que:     1.1. No que tange às informações detalhadas de desligamento, temos a informar que a sua divulgação poderá comprometer a competitividade da empresa, tendo em vista a CAIXA tratar-se de uma Instituição Financeira, agente de políticas públicas e banco comercial. Assim, estas informações são consideradas de caráter estratégico para o desempenho das atribuições da empresa. A estratégia de alocação de Pessoal definida em determinado polo/município, ou até mesmo estado, ocorre em decorrência de verificação de potencial de negócios e atendimento, análise da estrutura e capilaridade da concorrência bancária em determinada região, a situação sócio demográfica dos municípios, o tamanho populacional, dentre outras variáveis, e a divulgação pode despertar interesse em outras instituições em locais em que a CAIXA esteja vislumbrando estas oportunidades de negócios. Ante o exposto, a CAIXA utiliza-se de seu direito de sigilo de informação resguardado pelo art. 22 da Lei n.º 12.527/2011 (Lei de Acesso à Informação) nas hipóteses legais de sigilo que se vinculam ao artigo 5º, §1º do Decreto n.º 7.724/2012: A divulgação de informações de empresas públicas, sociedade de economia mista e demais entidades controladas pela União que atuem em regime de concorrência, sujeitas ao disposto no art. 173 da Constituição, estará submetida às normas pertinentes da Comissão de Valores Mobiliários, a fim de assegurar sua competitividade, governança corporativa e, quando houver, os interesses de acionistas minoritários. O número de desligamentos de empregados da CAIXA, no Estado do Maranhão, no período de 16/06/2014 a 11/03/2016 foi 77. Informamos ainda, que na CAIXA não é realizada rescisão por aposentadoria e, portanto, não acompanhamos de forma sistemática a perspectiva de aposentadoria dos empregados. Salienta-se que as informações de caráter público encontram-se disponíveis nos Relatórios disponibilizados no site da instituição: www.caixa.gov.br.    2. Por fim, agradecemos o contato e esclarecemos que a CAIXA, na página www.caixa.gov.br/acessoainformacao, disponibiliza as informações corporativas em atendimento à Lei 12.527/2011.     3. Informamos que a CAIXA mantém SAC para informações, reclamações, cancelamentos, sugestões, serviços e elogios, com atendimento 24 horas por dia 07 dias por semana, pelo DDG 0800 726 0101 e para reclamações não solucionadas no SAC ou denúncias, a CAIXA mantém canal de Ouvidoria com atendimento de segunda a sexta-feira, das 08 às 18 horas, pelo DDG 0800 725 7474.    4. A CAIXA coloca-se à disposição através de seus canais de atendimento.     Atenciosamente,    CAIXA - Serviço de Informações ao Cidadão ",1,1,False,False,ordinal_thresholds_v1,-0.5000691413879395,0.8183680772781372
4066,3,0,0,c1,c1,0.8255897,0.12090812,0.05350215,True," Análise de mérito realizada no protocolo 99901000792201863.  Pedido duplicado, uma vez que a análise de mérito é a mesma do pedido supracitado.  Atenciosamente  Serviço de Informação ao Cidadão do Banco do Brasil  SICBB  Recurso  Conforme a Lei 12527/11 em seu artigo Art. 15, no caso de indeferimento de acesso a informações ou às razões da negativa do acesso, poderá o interessado interpor recurso contra a decisão no prazo de 10 (dez) dias a contar da sua ciência.  Parágrafo único. O recurso será dirigido à autoridade hierarquicamente superior à que exarou a decisão impugnada, que deverá se manifestar no prazo de 5 (cinco) dias. ",16,1,True,False,ordinal_thresholds_v1,-0.5000691413879395,0.8183680772781372
4077,3,1,0,c234,c1,0.4318238,0.30778673,0.26038948,False," Prezado (a) Senhor (a),  Em resposta ao seu Pedido de Informações nº 01390.000314/2017-85, postado no Sistema de Informações ao Cidadão, transmitimos a Vossa Senhoria a resposta da unidade técnica responsável pelo assunto  ""No que se refere ao período de 2006 a 2008, todas as informações dos formulários encontram-se no Arquivo Central inativo.  Assim, a coleta das informações desejadas necessita ser feita por consulta direta a cada documento enviado pelas empresas, cuja quantidade total é da ordem de 1.500 formulários.   De acordo com o disposto no Art 13, inciso III, do Decreto nº 7.724/2012,  ""Art. 13. Não serão atendidos pedidos de acesso à informação:  I - ................................  II - ................................  III - que exijam trabalhos adicionais de análise, interpretação ou consolidação de dados e informações, ou serviço de produção ou tratamento de dados que não seja de competência do órgão ou entidade.""  Desta forma, a solução para o fornecimento das informações solicitadas é disponibilizar os formulários digitalizados. Contudo, é necessário, antes, a análise de seu conteúdo e o tarjamento das informações consideradas sigilosas.  Atualmente, este Ministério não dispõe de força de trabalho suficiente para realizar essa tarefa em curto período de tempo, sendo necessário um prazo mínimo entre 4 (quatro) e 6 (seis) meses para sua conclusão, envolvendo a recuperação dos formulários no Arquivo Central, a análise de seu conteúdo, o tarjamento das informações sigilosas, a digitalização dos documentos e a sua gravação em CD/DVD a ser enviado ao Solicitante.   Relativamente ao Ano-Base 2009, o setor de Informática do MCTIC ainda não concluiu o levantamento das informações solicitadas.  Em caso de dúvidas, Vossa Senhoria poderá contatar diretamente a Coordenação-Geral de Incentivos e Transferência de Tecnologia, por meio do telefone (61) 2033-7808 ou pelo e-mail cgit@mctic.gov.br .""  Atenciosamente,  Antonio Fernando Silva Rodrigues Ouvidor Ministério da Ciência, Tecnologia, Inovações e Comunicações   Responsável pelo fornecimento da informação: Coordenação-Geral de Incentivos e Transferência de Tecnologia ",1,1,False,False,ordinal_thresholds_v1,-0.5000691413879395,0.8183680772781372
4097,3,2,0,c5,c1,0.61474097,0.2415914,0.14366761,False," Senhor, O Serviço de Informações ao Cidadão do Ministério do Planejamento, Desenvolvimento e Gestão agradece o seu contato. Em atenção à sua solicitação, informamos que o processo em questão encontra-se em análise, sem decisão final a respeito do assunto. Assim, a rigor do que estabelece a Lei nº 12.527, de 18 de novembro de 2011, que regula o acesso a informações previsto na Constituição Federal, dispõe que o direito de acesso a documentos ou a informações neles contidas utilizados como fundamento da tomada de decisão e do ato administrativo será assegurado com a edição do ato decisório respectivo.   Deste modo somente após da tomada de decisão pertinente ao processo é que será permitido divulgar seu conteúdo. A tramitação do processo pode ser acompanhada pelo endereço eletrônico protocolointegrado.gov.br/ .   Atenciosamente, Serviço de Informações ao Cidadão (SIC) Ministério do Planejamento, Desenvolvimento e Gestão (MP) www.planejamento.gov.br/acesso-a-informacao ",1,1,False,False,ordinal_thresholds_v1,-0.5000691413879395,0.8183680772781372
4100,3,1,0,c234,c1,0.611498,0.2431442,0.14535783,False," Prezado solicitante, para a obtenção de informações de dados de notificação compulsória acessar os seguintes links: http://www2.datasus.gov.br/datasus/index.php?area=0203&id=29878153, e via: http://ccvisat.wixsite.com/pisat/sobre-1 Atenciosamente, ",1,1,False,False,ordinal_thresholds_v1,-0.5000691413879395,0.8183680772781372
4107,3,1,2,c234,c5,0.16817278,0.26221395,0.5696133,False," Prezado Luciano, boa tarde.  Segue resposta em anexo sobre a criação dos RUs. A gestão sempre foi da UFCG, nunca foi terceirizada. Nunca houve pesquisa de satisfação de usuários dos RUs e não há previsão de serem feitas. ",1,1,False,False,ordinal_thresholds_v1,-0.5000691413879395,0.8183680772781372
4108,3,1,0,c234,c1,0.6268098,0.2357736,0.13741669,False," Prezado Senhor,  Em atenção ao requerimento formulado, cumpre-nos informar que a demanda foi encaminhada à Secretaria de Previdência do Ministério da Fazenda, que se pronunciou conforme abaixo:  ""O solicitante poderá encontrar sua resposta no seguinte endereço eletrônico: http://cadprev.previdencia.gov.br/Cadprev/faces/pages/modulos/didf/consultarDemonstrativos.xhtml""  Considerando o disposto no art. 19, inc. II, c/c o art. 21, caput, do Decreto n.º 7.724, de 2012, informa-se que poderá ser apresentado recurso, no prazo de 10 dias, contado da ciência da decisão.    Atenciosamente, Serviço de Informação ao Cidadão Ministério da Fazenda ",1,1,False,False,ordinal_thresholds_v1,-0.5000691413879395,0.8183680772781372
4109,3,2,2,c5,c5,0.2525683,0.30551788,0.4419138,True," Prezada Brunah, cumprimentando-a cordialmente, pedimos desculpas pela demora para retorno e encaminhamos, a seguir, resposta do setor competente. Boa pesquisa! Atenciosamente, SIC-UFRJ. Ana Cristina Nunes Ruas (SIAPE 1868012)   Carolina Magalhães (SIAPE 2633136)   Charles Henrique Dias Marques (SIAPE 2613782)   Claudia Marcia Nacif Drummond da Fonseca (SIAPE 2211698)   Claudia Maria de Lima Graça (SIAPE 1777243)   Cristiane Fregonesi Dutra Garcia (SIAPE 1859321)   Fernanda de Carvalho Rodrigues (SIAPE 2819727)   Gladis dos Santos (SIAPE 1328742)   Leila Coelho Nagib (SIAPE 6365340)   Lídia Becker (SIAPE 2566326)   Lívia Maria Santiago (SIAPE 19035960)   Marcia Cavadas Monteiro (SIAPE 1275268)   Marcia Mendonça Lucena (SIAPE 2193359)   Maria de Fátima Cruz Ribeiro de Miranda (SIAPE 1189896)   Maria Isabel Kós Pinheiro de Andrade (SIAPE 2226838)   Mariana Pinheiro Brendim (SIAPE 2798064)   Mônica Moreira Rocha (SIAPE 2249975)   Renata Mousinho Pereira da Silva (SIAPE 2226857)   Rosane Elisa Pecorari (SIAPE 1283803)   Silvana Maria Monte Coelho Frota (SIAPE 1172445)   Yonatta Salarini Vieira Carvalho (SIAPE 1760460)   Vania Pavão (SIAPE 01270898) ",1,1,False,False,ordinal_thresholds_v1,-0.5000691413879395,0.8183680772781372
