row_id,clarity,n_tokens
5615,c234,209
5616,c1,29
5617,c234,278
5618,c234,329
5619,c5,95
5620,c1,246
5621,c5,51
5622,c5,268
5623,c234,104
5624,c234,144
5625,c234,169
5626,c234,81
5627,c5,97
5628,c5,307
5629,c234,311
5630,c5,155
5631,c234,93
5632,c234,247
5633,c5,117
5634,c5,25
5635,c1,34
5636,c5,48
5637,c1,18
5638,c1,128
5639,c5,81
5640,c234,408
5641,c234,557
5642,c1,229
5643,c1,29
5644,c1,286
5645,c5,178
5646,c234,155
5647,c234,346
5648,c5,445
5649,c5,431
5650,c1,231
5651,c1,262
5652,c1,139
5653,c234,389
5654,c1,81
5655,c234,42
5656,c234,173
5657,c234,66
5658,c234,194
5659,c1,389
5660,c234,88
5661,c234,101
5662,c234,66
5663,c1,244
5664,c5,244
5665,c234,424
5666,c5,334
5667,c1,80
5668,c234,212
5669,c1,215
5670,c5,478
5671,c1,150
5672,c234,180
5673,c234,715
5674,c1,757
5675,c1,290
5676,c5,243
5677,c234,42
5678,c5,244
5679,c5,56
5680,c5,185
5681,c234,138
5682,c1,6
5683,c5,796
5684,c1,216
5685,c1,270
5686,c5,54
5687,c234,175
5688,c5,13
5689,c5,113
5690,c5,162
5691,c234,22
5692,c5,168
5693,c234,185
5694,c234,107
5695,c5,27
5696,c1,9
5697,c234,290
5698,c5,32
5699,c234,183
5700,c5,123
5701,c5,218
5702,c1,173
5703,c234,23
5704,c5,330
5705,c234,317
5706,c1,81
5707,c5,1497
5708,c234,840
5709,c5,562
5710,c234,788
5711,c234,124
5712,c5,35
5713,c5,367
5714,c234,15
5715,c1,53
5716,c1,55
5717,c1,242
5718,c1,50
5719,c234,216
5720,c234,218
5721,c5,147
5722,c5,114
5723,c1,116
5724,c1,355
5725,c234,88
5726,c234,422
5727,c234,64
5728,c1,268
5729,c5,93
5730,c1,379
5731,c234,277
5732,c5,390
5733,c234,40
5734,c1,389
5735,c1,531
5736,c1,168
5737,c1,321
5738,c1,299
5739,c234,30
5740,c1,194
5741,c5,559
5742,c5,104
5743,c5,96
5744,c234,77
5745,c234,50
5746,c1,224
5747,c1,1073
5748,c234,230
5749,c5,329
5750,c5,150
5751,c234,1408
5752,c1,387
5753,c5,207
5754,c1,438
5755,c234,85
5756,c5,151
5757,c234,42
5758,c234,367
5759,c234,265
5760,c5,697
5761,c234,124
5762,c5,48
5763,c5,284
5764,c5,188
5765,c5,182
5766,c5,314
5767,c234,1668
5768,c234,319
5769,c5,128
5770,c234,550
5771,c1,17
5772,c1,408
5773,c1,170
5774,c5,91
5775,c5,317
5776,c234,103
5777,c5,82
5778,c234,53
5779,c1,68
5780,c5,486
5781,c1,239
5782,c234,383
5783,c5,43
5784,c234,259
5785,c5,57
5786,c5,75
5787,c234,509
5788,c1,42
5789,c5,233
5790,c234,579
5791,c1,85
5792,c234,1366
5793,c1,225
5794,c5,188
5795,c1,167
5796,c234,581
5797,c1,263
5798,c5,527
5799,c5,24
5800,c234,269
5801,c1,138
5802,c5,266
5803,c234,246
5804,c5,54
5805,c234,24
5806,c5,181
5807,c1,144
5808,c1,611
5809,c1,110
5810,c1,233
5811,c5,296
5812,c5,559
5813,c1,546
5814,c234,148
5815,c234,263
5816,c234,141
5817,c1,194
5818,c5,219
5819,c1,291
5820,c1,567
5821,c234,232
5822,c1,200
5823,c5,310
5824,c234,609
5825,c1,336
5826,c234,42
5827,c5,69
5828,c1,71
5829,c5,28
5830,c1,73
5831,c1,237
5832,c1,428
5833,c234,29
5834,c234,97
5835,c5,154
5836,c1,390
5837,c234,26
5838,c234,381
5839,c234,182
5840,c1,35
5841,c1,367
5842,c234,228
5843,c234,282
5844,c234,333
5845,c1,582
5846,c234,252
5847,c5,612
5848,c234,139
5849,c1,610
5850,c234,62
5851,c5,235
5852,c234,1044
5853,c5,63
5854,c234,740
5855,c1,625
5856,c5,41
5857,c5,136
5858,c5,66
5859,c1,84
5860,c234,171
5861,c1,503
5862,c5,64
5863,c234,234
5864,c1,189
5865,c1,52
5866,c1,93
5867,c5,217
5868,c5,257
5869,c5,150
5870,c5,284
5871,c1,216
5872,c1,24
5873,c5,100
5874,c5,42
5875,c234,348
5876,c1,152
5877,c234,99
5878,c1,268
5879,c5,124
5880,c5,390
5881,c234,203
5882,c234,81
5883,c5,99
5884,c5,152
5885,c5,300
5886,c5,40
5887,c1,1519
5888,c1,657
5889,c5,401
5890,c234,206
5891,c1,582
5892,c5,339
5893,c1,502
5894,c234,632
5895,c234,34
5896,c234,680
5897,c234,365
5898,c1,303
5899,c5,219
5900,c234,173
5901,c1,26
5902,c234,646
5903,c5,86
5904,c234,117
5905,c5,55
5906,c5,164
5907,c1,157
5908,c1,37
5909,c1,32
5910,c1,441
5911,c5,185
5912,c1,143
5913,c234,277
5914,c1,353
5915,c5,107
5916,c5,368
5917,c234,341
5918,c234,133
5919,c1,148
5920,c5,79
5921,c5,247
5922,c5,49
5923,c1,197
5924,c234,254
5925,c5,205
5926,c5,50
5927,c234,192
5928,c1,25
5929,c1,110
5930,c5,215
5931,c234,61
5932,c5,211
5933,c1,181
5934,c1,138
5935,c234,208
5936,c5,286
5937,c5,51
5938,c1,135
5939,c234,53
5940,c1,669
5941,c1,275
5942,c234,870
5943,c234,52
5944,c234,305
5945,c234,232
5946,c234,157
5947,c1,297
5948,c234,445
5949,c1,1510
5950,c5,210
5951,c234,82
5952,c5,216
5953,c234,240
5954,c5,378
5955,c234,630
5956,c234,135
5957,c234,414
5958,c5,14
5959,c1,340
5960,c234,198
5961,c5,171
5962,c1,1176
5963,c1,20
5964,c5,102
5965,c1,63
5966,c5,127
5967,c234,169
5968,c5,143
5969,c5,93
5970,c1,145
5971,c1,276
5972,c234,644
5973,c234,82
5974,c5,298
5975,c234,441
5976,c234,837
5977,c1,89
5978,c1,1081
5979,c234,434
5980,c234,154
5981,c234,208
5982,c234,128
5983,c5,659
5984,c1,191
5985,c5,289
5986,c5,97
5987,c5,65
5988,c234,379
5989,c1,226
5990,c5,252
5991,c234,963
5992,c5,163
5993,c5,127
5994,c234,271
5995,c234,575
5996,c1,185
5997,c5,262
5998,c5,44
5999,c234,176
6000,c1,1429
6001,c1,83
6002,c5,288
6003,c5,70
6004,c5,252
6005,c234,564
6006,c234,79
6007,c1,273
6008,c234,247
6009,c5,65
6010,c234,315
6011,c1,1098
6012,c234,52
6013,c5,254
6014,c5,90
6015,c234,254
6016,c234,337
6017,c5,462
6018,c5,879
6019,c234,121
6020,c5,302
6021,c5,337
6022,c5,432
6023,c5,114
6024,c234,264
6025,c234,381
6026,c234,423
6027,c5,285
6028,c1,136
6029,c1,124
6030,c234,151
6031,c234,18
6032,c1,120
6033,c5,49
6034,c1,235
6035,c1,218
6036,c1,45
6037,c5,27
6038,c234,778
6039,c234,473
6040,c5,118
6041,c5,110
6042,c5,55
6043,c5,19
6044,c5,266
6045,c234,152
6046,c1,285
6047,c234,98
6048,c234,295
6049,c234,370
6050,c5,312
6051,c234,654
6052,c234,139
6053,c234,298
6054,c5,32
6055,c5,374
6056,c1,121
6057,c234,354
6058,c234,257
6059,c5,22
6060,c1,694
6061,c5,291
6062,c1,189
6063,c234,513
6064,c5,98
6065,c5,427
6066,c234,172
6067,c1,32
6068,c1,1291
6069,c234,185
6070,c5,34
6071,c1,218
6072,c234,688
6073,c234,45
6074,c5,167
6075,c1,167
6076,c234,242
6077,c234,132
6078,c5,709
6079,c1,283
6080,c234,1818
6081,c234,84
6082,c234,81
6083,c5,178
6084,c5,58
6085,c1,395
6086,c5,119
6087,c5,38
6088,c234,42
6089,c234,247
6090,c5,58
6091,c234,977
6092,c5,168
6093,c5,79
6094,c5,18
6095,c234,268
6096,c234,98
6097,c234,66
6098,c5,27
6099,c5,754
6100,c5,171
6101,c234,259
6102,c234,52
6103,c5,249
6104,c5,691
6105,c5,233
6106,c5,34
6107,c1,157
6108,c5,137
6109,c1,9
6110,c5,86
6111,c234,72
6112,c1,1004
6113,c5,20
6114,c234,183
6115,c1,16
6116,c234,274
6117,c1,43
6118,c234,365
6119,c1,321
6120,c234,26
6121,c5,404
6122,c234,131
6123,c234,188
6124,c1,966
6125,c5,172
6126,c234,92
6127,c234,258
6128,c5,779
6129,c1,114
6130,c1,179
6131,c234,243
6132,c1,165
6133,c5,79
6134,c5,244
6135,c234,498
6136,c5,78
6137,c5,83
6138,c234,197
6139,c1,211
6140,c5,28
6141,c234,579
6142,c5,184
6143,c234,205
6144,c5,432
6145,c1,560
6146,c5,356
6147,c234,215
6148,c234,274
6149,c1,132
6150,c5,384
6151,c1,145
6152,c234,201
6153,c1,100
6154,c1,580
6155,c5,291
6156,c234,56
6157,c1,200
6158,c5,129
6159,c234,296
6160,c1,226
6161,c5,233
6162,c5,301
6163,c1,509
6164,c5,720
6165,c234,81
6166,c5,98
6167,c5,573
6168,c1,89
6169,c234,539
6170,c5,105
6171,c1,66
6172,c5,232
6173,c234,56
6174,c5,283
6175,c1,39
6176,c1,65
6177,c5,29
6178,c5,280
6179,c5,31
6180,c1,304
6181,c1,59
6182,c234,1043
6183,c5,49
6184,c234,160
6185,c1,398
6186,c5,99
6187,c5,50
6188,c234,554
6189,c1,451
6190,c5,266
6191,c1,120
6192,c234,309
6193,c1,746
6194,c234,407
6195,c1,96
6196,c1,454
6197,c1,276
6198,c234,12
6199,c5,218
6200,c5,46
6201,c1,265
6202,c5,859
6203,c1,140
6204,c5,44
6205,c5,448
6206,c234,34
6207,c1,313
6208,c234,129
6209,c1,263
6210,c234,47
6211,c1,279
6212,c1,571
6213,c5,222
6214,c234,333
6215,c234,166
6216,c1,236
6217,c234,47
6218,c234,350
6219,c234,308
6220,c1,30
6221,c5,254
6222,c234,282
6223,c234,87
6224,c1,224
6225,c1,334
6226,c1,600
6227,c5,282
6228,c1,185
6229,c5,162
6230,c5,162
6231,c5,32
6232,c5,144
6233,c5,96
6234,c1,948
6235,c234,109
6236,c234,32
6237,c5,185
6238,c5,540
6239,c1,71
6240,c1,73
6241,c234,1052
6242,c1,116
6243,c1,81
6244,c234,369
6245,c234,48
6246,c234,551
6247,c5,144
6248,c234,292
6249,c1,90
6250,c234,679
6251,c5,127
6252,c5,44
6253,c5,211
6254,c1,57
6255,c1,466
6256,c234,243
6257,c234,99
6258,c234,67
6259,c234,207
6260,c234,640
6261,c234,81
6262,c5,326
6263,c234,572
6264,c1,78
6265,c1,73
6266,c5,120
6267,c1,709
6268,c1,15
6269,c1,278
6270,c234,168
6271,c234,207
6272,c234,255
6273,c5,13
6274,c1,113
6275,c1,166
6276,c1,82
6277,c234,465
6278,c1,36
6279,c5,99
6280,c1,310
6281,c234,82
6282,c234,15
6283,c1,514
6284,c234,157
6285,c5,313
6286,c5,320
6287,c5,160
6288,c234,91
6289,c5,17
6290,c5,193
6291,c1,118
6292,c234,234
6293,c234,174
6294,c5,62
6295,c5,186
6296,c5,260
6297,c5,117
6298,c5,181
6299,c234,158
6300,c234,304
6301,c5,82
6302,c1,139
6303,c5,114
6304,c5,54
6305,c234,266
6306,c1,87
6307,c1,251
6308,c5,39
6309,c5,97
6310,c5,342
6311,c1,291
6312,c234,21
6313,c234,324
6314,c5,36
6315,c234,92
6316,c234,22
6317,c1,283
6318,c234,751
6319,c1,256
6320,c1,96
6321,c5,160
6322,c234,79
6323,c1,289
6324,c234,715
6325,c234,51
6326,c234,300
6327,c5,465
6328,c1,1254
6329,c234,486
6330,c234,585
6331,c1,302
6332,c234,112
6333,c234,198
6334,c5,53
6335,c1,251
6336,c5,167
6337,c5,306
6338,c234,233
6339,c5,187
6340,c5,120
6341,c5,15
6342,c5,211
6343,c5,159
6344,c234,72
6345,c5,64
6346,c1,186
6347,c234,95
6348,c234,346
6349,c5,763
6350,c5,215
6351,c234,33
6352,c5,180
6353,c1,16
6354,c5,393
6355,c5,7
6356,c5,130
6357,c234,289
6358,c234,63
6359,c1,65
6360,c1,106
6361,c234,1636
6362,c5,20
6363,c5,138
6364,c5,41
6365,c1,51
6366,c234,157
6367,c1,279
6368,c5,87
6369,c1,170
6370,c1,794
6371,c1,130
6372,c234,442
6373,c1,97
6374,c1,99
6375,c5,49
6376,c1,326
6377,c234,46
6378,c5,297
6379,c234,204
6380,c234,401
6381,c234,434
6382,c5,256
6383,c1,401
6384,c5,25
6385,c1,615
6386,c234,294
6387,c5,36
6388,c234,381
6389,c1,351
6390,c5,81
6391,c234,490
6392,c5,732
6393,c5,296
6394,c234,142
6395,c5,145
6396,c1,125
6397,c234,475
6398,c5,746
6399,c234,207
6400,c5,119
6401,c5,230
6402,c5,122
6403,c5,41
6404,c1,171
6405,c1,668
6406,c234,247
6407,c5,281
6408,c234,330
6409,c5,129
6410,c5,246
6411,c234,912
6412,c5,200
6413,c5,133
6414,c5,216
6415,c1,333
6416,c234,208
6417,c234,396
6418,c234,703
6419,c234,279
6420,c234,80
6421,c234,185
6422,c1,383
6423,c1,53
6424,c1,295
6425,c234,757
6426,c5,221
6427,c5,26
6428,c1,193
6429,c5,283
6430,c5,626
6431,c234,96
6432,c1,588
6433,c5,28
6434,c234,140
6435,c234,98
6436,c5,94
6437,c5,144
6438,c5,129
6439,c234,787
6440,c5,397
6441,c234,900
6442,c5,221
6443,c5,116
6444,c1,79
6445,c1,27
6446,c5,167
6447,c5,318
6448,c234,70
6449,c234,170
6450,c1,379
6451,c234,245
6452,c234,89
6453,c234,234
6454,c5,42
6455,c5,142
6456,c234,154
6457,c5,259
6458,c234,186
6459,c1,122
6460,c5,131
6461,c234,364
6462,c234,204
6463,c5,73
6464,c5,78
6465,c234,637
6466,c5,217
6467,c5,248
6468,c5,961
6469,c1,24
6470,c5,69
6471,c5,233
6472,c1,129
6473,c1,15
6474,c1,588
6475,c1,401
6476,c5,422
6477,c5,311
6478,c1,316
6479,c1,734
6480,c5,125
6481,c234,683
6482,c5,81
6483,c5,353
6484,c5,153
6485,c5,82
6486,c1,63
6487,c1,155
6488,c5,159
6489,c234,342
6490,c5,391
6491,c234,201
6492,c234,43
6493,c1,1042
6494,c5,727
6495,c1,402
6496,c1,531
6497,c5,824
6498,c1,289
6499,c1,293
6500,c1,49
6501,c1,308
6502,c1,120
6503,c5,118
6504,c5,176
6505,c234,82
6506,c234,361
6507,c5,106
6508,c1,89
6509,c5,140
6510,c234,212
6511,c234,9
6512,c5,286
6513,c5,72
6514,c1,401
6515,c5,324
6516,c5,109
6517,c1,283
6518,c5,78
6519,c1,7
6520,c1,294
6521,c234,151
6522,c1,129
6523,c5,1059
6524,c1,290
6525,c234,351
6526,c5,15
6527,c1,81
6528,c1,35
6529,c1,202
6530,c1,63
6531,c234,559
6532,c234,471
6533,c1,159
6534,c234,301
6535,c5,187
6536,c1,1098
6537,c234,45
6538,c5,149
6539,c5,180
6540,c234,1150
6541,c5,663
6542,c1,460
6543,c5,568
6544,c1,150
6545,c234,608
6546,c234,17
6547,c234,290
6548,c1,6
6549,c1,651
6550,c234,92
6551,c5,217
6552,c1,291
6553,c234,382
6554,c1,217
6555,c1,795
6556,c1,86
6557,c5,240
6558,c234,347
6559,c234,132
6560,c1,59
6561,c1,10
6562,c5,65
6563,c1,356
6564,c5,156
6565,c1,86
6566,c5,232
6567,c1,684
6568,c5,184
6569,c5,154
6570,c1,192
6571,c5,290
6572,c1,224
6573,c5,250
6574,c1,198
6575,c5,187
6576,c1,141
6577,c1,816
6578,c234,24
6579,c5,64
6580,c234,265
6581,c1,352
6582,c5,184
6583,c5,635
6584,c1,81
6585,c1,133
6586,c234,240
6587,c1,98
6588,c1,234
6589,c234,234
6590,c1,34
6591,c1,797
6592,c234,291
6593,c1,88
6594,c5,309
6595,c234,163
6596,c1,421
6597,c1,313
6598,c5,150
6599,c1,976
6600,c5,460
6601,c234,90
6602,c1,93
6603,c1,129
6604,c5,23
6605,c1,23
6606,c234,204
6607,c234,376
6608,c1,18
6609,c234,145
6610,c1,162
6611,c234,579
6612,c234,81
6613,c5,22
6614,c234,831
6615,c1,25
6616,c5,157
6617,c1,81
6618,c234,1517
6619,c1,101
6620,c5,134
6621,c5,24
6622,c5,51
6623,c5,205
6624,c5,75
6625,c5,61
6626,c1,189
6627,c5,220
6628,c1,13
6629,c5,709
6630,c5,530
6631,c1,253
6632,c234,223
6633,c5,16
6634,c234,492
6635,c5,205
6636,c5,32
6637,c234,7
6638,c5,112
6639,c234,435
6640,c234,523
6641,c1,99
6642,c234,706
6643,c234,274
6644,c1,290
6645,c1,81
6646,c234,22
6647,c5,389
6648,c1,35
6649,c1,44
6650,c5,563
6651,c1,306
6652,c5,290
6653,c5,285
6654,c5,42
6655,c1,285
6656,c234,481
6657,c5,130
6658,c234,596
6659,c5,54
6660,c5,265
6661,c234,536
6662,c234,63
6663,c234,221
6664,c234,448
6665,c1,282
6666,c1,131
6667,c1,151
6668,c234,245
6669,c234,406
6670,c1,81
6671,c234,118
6672,c234,435
6673,c234,170
6674,c5,444
6675,c234,299
6676,c5,211
6677,c1,311
6678,c1,663
6679,c234,846
6680,c1,278
6681,c1,25
6682,c5,211
6683,c234,606
6684,c1,258
6685,c234,20
6686,c1,398
6687,c234,131
6688,c5,53
6689,c5,172
6690,c234,60
6691,c234,230
6692,c234,334
6693,c1,176
6694,c5,230
6695,c5,20
6696,c1,200
6697,c234,132
6698,c5,92
6699,c1,228
6700,c234,187
6701,c234,286
6702,c1,348
6703,c5,73
6704,c5,229
6705,c1,210
6706,c5,452
6707,c5,253
6708,c1,287
6709,c1,619
6710,c234,233
6711,c234,82
6712,c234,69
6713,c234,152
6714,c1,531
6715,c234,227
6716,c234,541
6717,c234,39
6718,c5,27
6719,c5,423
6720,c5,23
6721,c5,160
6722,c1,316
6723,c1,81
6724,c234,274
6725,c5,409
6726,c1,138
6727,c5,32
6728,c234,421
6729,c1,29
6730,c5,295
6731,c234,144
6732,c5,113
6733,c1,819
6734,c5,552
6735,c234,97
6736,c1,334
6737,c1,27
6738,c5,179
6739,c1,352
6740,c1,192
6741,c234,127
6742,c1,325
6743,c234,484
6744,c234,224
6745,c5,127
6746,c1,191
6747,c1,215
6748,c1,426
6749,c1,22
6750,c5,116
6751,c1,447
6752,c5,181
6753,c1,25
6754,c234,543
6755,c5,180
6756,c1,179
6757,c1,170
6758,c234,318
6759,c234,110
6760,c1,149
6761,c234,20
6762,c5,377
6763,c234,320
6764,c5,260
6765,c234,666
6766,c1,1247
6767,c234,441
6768,c1,598
6769,c5,146
6770,c234,621
6771,c5,123
6772,c5,59
6773,c234,266
6774,c5,87
6775,c234,180
6776,c234,462
6777,c1,277
6778,c1,103
6779,c234,43
6780,c5,71
6781,c5,43
6782,c5,34
6783,c234,125
6784,c5,662
6785,c1,190
6786,c234,32
6787,c234,306
6788,c234,229
6789,c5,21
6790,c1,31
6791,c1,190
6792,c234,85
6793,c1,425
6794,c1,485
6795,c234,497
6796,c234,65
6797,c234,43
6798,c234,213
6799,c1,124
6800,c5,158
6801,c1,509
6802,c1,274
6803,c1,559
6804,c5,471
6805,c1,158
6806,c234,64
6807,c5,570
6808,c5,94
6809,c5,386
6810,c5,154
6811,c1,58
6812,c234,76
6813,c1,97
6814,c5,254
6815,c5,230
6816,c234,387
6817,c234,86
6818,c234,240
6819,c234,358
6820,c5,201
6821,c1,50
6822,c234,648
6823,c1,109
6824,c1,265
6825,c234,276
6826,c1,421
6827,c234,115
6828,c1,57
6829,c234,105
6830,c1,275
6831,c1,62
6832,c5,309
6833,c1,19
6834,c1,25
6835,c234,105
6836,c234,290
6837,c234,465
6838,c5,177
6839,c1,88
6840,c1,338
6841,c234,108
6842,c234,161
6843,c1,154
6844,c234,333
6845,c5,32
6846,c234,616
6847,c234,954
6848,c234,570
6849,c1,262
6850,c1,49
6851,c5,323
6852,c1,748
6853,c5,375
6854,c1,877
6855,c5,90
6856,c5,100
6857,c5,190
6858,c1,347
6859,c234,518
6860,c1,56
6861,c1,431
6862,c234,46
6863,c234,260
6864,c5,691
6865,c5,46
6866,c5,161
6867,c5,418
6868,c234,218
6869,c5,250
6870,c1,131
6871,c5,150
6872,c234,376
6873,c5,161
6874,c5,21
6875,c5,120
6876,c5,58
6877,c234,662
6878,c1,69
6879,c1,302
6880,c5,112
6881,c5,78
6882,c5,831
6883,c234,20
6884,c5,143
6885,c1,237
6886,c234,84
6887,c1,66
6888,c5,327
6889,c1,31
6890,c5,98
6891,c5,104
6892,c1,105
6893,c1,441
6894,c1,368
6895,c1,119
6896,c234,101
6897,c234,486
6898,c5,94
6899,c1,59
6900,c234,278
6901,c1,58
6902,c5,251
6903,c5,256
6904,c234,566
6905,c1,88
6906,c234,112
6907,c5,199
6908,c5,142
6909,c234,140
6910,c1,15
6911,c5,270
6912,c1,488
6913,c234,93
6914,c5,124
6915,c234,58
6916,c1,150
6917,c1,236
6918,c1,117
6919,c5,183
6920,c234,474
6921,c234,461
6922,c1,152
6923,c1,128
6924,c5,610
6925,c1,239
6926,c5,121
6927,c1,282
6928,c1,53
6929,c234,471
6930,c234,191
6931,c1,8
6932,c5,137
6933,c5,59
6934,c234,761
6935,c5,32
6936,c234,329
6937,c234,1501
6938,c5,190
6939,c234,404
6940,c5,503
6941,c1,251
6942,c234,486
6943,c234,236
6944,c1,185
6945,c1,134
6946,c1,162
6947,c5,212
6948,c5,120
6949,c234,106
6950,c5,210
6951,c5,314
6952,c5,232
6953,c1,545
6954,c234,43
6955,c1,204
6956,c234,253
6957,c5,640
6958,c234,74
6959,c1,42
6960,c5,125
6961,c1,105
6962,c5,731
6963,c5,510
6964,c1,7
6965,c1,90
6966,c234,101
6967,c234,89
6968,c5,160
6969,c1,41
6970,c234,485
6971,c1,100
6972,c5,204
6973,c1,59
6974,c234,169
6975,c1,108
6976,c1,156
6977,c234,156
6978,c1,24
6979,c5,63
6980,c5,320
6981,c1,43
6982,c5,116
6983,c1,77
6984,c234,233
6985,c234,145
6986,c5,197
6987,c5,1441
6988,c1,673
6989,c234,542
6990,c5,581
6991,c1,147
6992,c1,93
6993,c1,44
6994,c234,235
6995,c5,434
6996,c234,424
6997,c5,84
6998,c5,1238
6999,c1,209
7000,c5,9
7001,c5,91
7002,c5,224
7003,c5,190
7004,c1,798
7005,c5,376
7006,c1,319
7007,c5,143
7008,c234,463
7009,c234,61
7010,c1,215
7011,c5,37
7012,c5,506
7013,c234,460
7014,c5,318
7015,c1,240
7016,c234,76
7017,c5,282
7018,c1,159
7019,c5,248
7020,c5,169
7021,c234,589
7022,c5,124
7023,c5,90
7024,c5,37
7025,c234,24
7026,c1,829
7027,c234,229
7028,c1,561
7029,c5,9
7030,c1,61
7031,c1,62
7032,c234,190
7033,c1,257
7034,c1,667
7035,c5,150
7036,c1,533
7037,c5,202
7038,c234,290
7039,c5,259
7040,c1,328
7041,c5,433
7042,c1,182
7043,c1,436
7044,c5,320
7045,c1,284
7046,c234,161
7047,c1,52
7048,c1,99
7049,c234,468
7050,c234,71
7051,c5,106
7052,c5,28
7053,c234,207
7054,c234,422
7055,c5,118
7056,c234,97
7057,c234,165
7058,c1,5
7059,c234,239
7060,c234,313
7061,c5,114
7062,c5,231
7063,c1,32
7064,c234,216
7065,c5,193
7066,c5,249
7067,c5,109
7068,c234,210
7069,c1,369
7070,c5,65
7071,c234,624
7072,c234,842
7073,c234,8
7074,c1,194
7075,c1,165
7076,c1,72
7077,c234,220
7078,c234,163
7079,c5,181
7080,c234,108
7081,c234,728
7082,c5,288
7083,c5,227
7084,c1,139
7085,c234,165
7086,c5,271
7087,c234,114
7088,c1,620
7089,c1,2001
7090,c5,184
7091,c5,293
7092,c234,81
7093,c234,238
7094,c234,499
7095,c234,80
7096,c1,140
7097,c1,316
7098,c234,28
7099,c5,123
7100,c1,403
7101,c234,39
7102,c1,40
7103,c234,650
7104,c5,316
7105,c5,138
7106,c234,168
7107,c234,299
7108,c5,186
7109,c5,157
7110,c234,654
7111,c234,264
7112,c234,337
7113,c1,401
7114,c5,199
7115,c234,301
7116,c5,517
7117,c234,531
7118,c234,62
7119,c5,82
7120,c1,865
7121,c234,234
7122,c5,43
7123,c1,248
7124,c5,372
7125,c5,81
7126,c5,127
7127,c5,135
7128,c234,82
7129,c1,153
7130,c234,873
7131,c5,241
7132,c5,75
7133,c1,62
7134,c1,345
7135,c234,41
7136,c234,476
7137,c1,1301
7138,c1,151
7139,c234,370
7140,c5,375
7141,c5,227
7142,c1,861
7143,c1,639
7144,c234,436
7145,c5,15
7146,c5,93
7147,c1,191
7148,c1,149
7149,c234,129
7150,c5,127
7151,c1,119
7152,c1,132
7153,c1,55
7154,c1,80
7155,c234,70
7156,c1,535
7157,c5,152
7158,c1,529
7159,c1,273
7160,c1,71
7161,c5,90
7162,c234,159
7163,c5,115
7164,c234,646
7165,c5,343
7166,c234,413
7167,c1,82
7168,c234,326
7169,c1,12
7170,c5,354
7171,c234,594
7172,c234,256
7173,c5,27
7174,c234,178
7175,c234,47
7176,c234,97
7177,c234,191
7178,c234,96
7179,c5,77
7180,c234,498
7181,c234,144
7182,c234,290
7183,c5,75
7184,c234,754
7185,c234,57
7186,c5,112
7187,c1,426
7188,c1,319
7189,c1,270
7190,c1,59
7191,c1,97
7192,c234,239
7193,c1,1147
7194,c5,613
7195,c234,52
7196,c5,391
7197,c5,112
7198,c1,210
7199,c234,197
7200,c5,322
7201,c234,38
7202,c234,162
7203,c5,271
7204,c5,515
7205,c234,100
7206,c5,118
7207,c1,178
7208,c1,138
7209,c1,21
7210,c5,130
7211,c5,715
7212,c5,407
7213,c1,96
7214,c234,125
7215,c1,483
7216,c5,113
7217,c234,132
7218,c1,796
7219,c1,186
7220,c234,135
7221,c234,630
7222,c1,76
7223,c5,115
7224,c234,780
7225,c234,430
7226,c234,593
7227,c234,168
7228,c5,134
7229,c234,330
7230,c5,329
7231,c234,79
7232,c234,183
7233,c1,265
7234,c234,51
7235,c234,579
7236,c234,152
7237,c5,27
7238,c1,282
7239,c5,230
7240,c1,196
7241,c5,122
7242,c5,56
7243,c1,536
7244,c5,160
7245,c5,30
7246,c1,327
7247,c234,306
7248,c1,172
7249,c5,59
7250,c234,142
7251,c5,40
7252,c234,586
7253,c1,109
7254,c1,123
7255,c5,186
7256,c1,59
7257,c5,31
7258,c234,47
7259,c5,64
7260,c234,81
7261,c234,31
7262,c234,518
7263,c234,51
7264,c234,124
7265,c234,334
7266,c1,275
7267,c5,333
7268,c234,41
7269,c1,148
7270,c5,219
7271,c5,212
7272,c234,381
7273,c1,200
7274,c5,125
7275,c234,76
7276,c1,17
7277,c5,495
7278,c5,221
7279,c5,329
7280,c5,159
7281,c234,131
7282,c234,130
7283,c234,124
7284,c234,207
7285,c5,172
7286,c5,38
7287,c234,32
7288,c234,49
7289,c234,396
7290,c5,604
7291,c234,794
7292,c1,589
7293,c5,195
7294,c234,294
7295,c5,139
7296,c5,7
7297,c1,623
7298,c5,65
7299,c1,440
7300,c234,182
7301,c1,113
7302,c5,323
7303,c1,260
7304,c234,599
7305,c234,202
7306,c5,56
7307,c1,43
7308,c5,38
7309,c5,48
7310,c5,364
7311,c1,149
7312,c5,257
7313,c1,226
7314,c234,127
7315,c1,75
7316,c234,250
7317,c1,376
7318,c234,138
7319,c5,63
7320,c1,16
7321,c1,501
7322,c1,30
7323,c5,263
7324,c234,435
7325,c234,109
7326,c234,80
7327,c234,130
7328,c234,131
7329,c1,81
7330,c5,70
7331,c1,17
7332,c234,58
7333,c234,346
7334,c5,111
7335,c1,201
7336,c234,407
7337,c234,650
7338,c5,152
7339,c234,147
7340,c5,9
7341,c5,489
7342,c1,118
7343,c5,211
7344,c234,91
7345,c234,218
7346,c234,50
7347,c5,69
7348,c5,45
7349,c1,207
7350,c5,242
7351,c1,316
7352,c234,326
7353,c234,620
7354,c5,166
7355,c234,59
7356,c5,281
7357,c5,531
7358,c5,44
